0.731,0.00724,1.54E-04
0.732,0.00442,-6.08E-05
0.733,0.00273,-2.32E-04
0.734,0.00227,-3.33E-04
0.735,0.00312,-3.48E-04
0.736,0.00523,-2.66E-04
0.737,0.00853,-8.80E-05
0.738,0.01286,1.80E-04
0.739,0.01794,5.18E-04
0.74,0.0235,9.06E-04
0.741,0.02923,0.00132
0.742,0.03486,0.00173
0.743,0.04013,0.00211
0.744,0.04475,0.00244
0.745,0.04856,0.0027
0.746,0.05142,0.00288
0.747,0.05332,0.00298
0.748,0.05428,0.00299
0.749,0.05436,0.00292
0.75,0.05375,0.00279
0.751,0.05265,0.00261
0.752,0.05126,0.00239
0.753,0.04982,0.00215
0.754,0.04854,0.00192
0.755,0.04765,0.0017
0.756,0.0473,0.00152
0.757,0.04759,0.00139
0.758,0.04854,0.00131
0.759,0.05011,0.00129
0.76,0.05223,0.00132
0.761,0.05478,0.00141
0.762,0.05757,0.00153
0.763,0.06036,0.00169
0.764,0.0629,0.00186
0.765,0.06498,0.00202
0.766,0.06641,0.00217
0.767,0.06703,0.00228
0.768,0.06673,0.00236
0.769,0.06543,0.00238
0.77,0.06316,0.00235
0.771,0.06001,0.00227
0.772,0.05611,0.00215
0.773,0.05169,0.00203
0.774,0.04698,0.0019
0.775,0.04224,0.0018
0.776,0.03773,0.00174
0.777,0.03373,0.00175
0.778,0.0305,0.00185
0.779,0.02821,0.00204
0.78,0.02699,0.00234
0.781,0.0269,0.00272
0.782,0.02796,0.00319
0.783,0.03013,0.00371
0.784,0.03325,0.00427
0.785,0.03712,0.00483
